id,recipe_id,step,description
465a08e2-fed1-4bdb-835f-83c026ee2cd6,db56eb52-16be-45c3-8710-ce67a3d771da,3,"Combine flour, cinnamon, salt, soda, nutmeg, powder, and lemon (or orange) peel in a large bowl; set aside."
02bad84d-c69e-471c-892b-dfdb0726ad08,db56eb52-16be-45c3-8710-ce67a3d771da,4,"Combine sugar, eggs, applesauce, oil and vanilla in a large bowl."
d3959bee-345c-4771-ac7c-3028bee19464,db56eb52-16be-45c3-8710-ce67a3d771da,5,Add shredded zucchini and walnuts; stir to combine.
7f668d5e-f4aa-4c34-ab42-d40f41b8ec70,db56eb52-16be-45c3-8710-ce67a3d771da,6,Add zucchini mixture to flour mixture; stir well.
87f29151-8303-4415-a6e9-bcbb91e6da7c,db56eb52-16be-45c3-8710-ce67a3d771da,7,Pour evenly into prepared loaf pans; sprinkle tops with cinnamon sugar.
c1c1e8d6-5976-4fa2-8296-451c19fbdb16,db56eb52-16be-45c3-8710-ce67a3d771da,8,Bake 60-65 minutes or until loaves test done with toothpick.
2366feeb-c78c-459a-8538-1008791c452d,db56eb52-16be-45c3-8710-ce67a3d771da,9,Let cool in pans 10 minutes; remove from pans onto wire rack to cool completely.
a1e1975c-5fea-4d28-97f7-8033e408f9f9,db56eb52-16be-45c3-8710-ce67a3d771da,10,*Note: Loaves freeze well.
295d88f6-f606-4d1d-902f-b5ad2ecb3358,86efda84-5663-40bc-ab00-81ad7ff89b3a,1,"Rinse and wash spinach very well to get all the silt off (I use all the spinach including the roots), it takes about 4-5 washes."
6d06a63d-ed63-47fe-9baa-57c0394a60b4,86efda84-5663-40bc-ab00-81ad7ff89b3a,2,"In a large pot heat oil, add onions and saute until soft."
06faa4b2-039a-4003-a63f-5cac5402e4e7,86efda84-5663-40bc-ab00-81ad7ff89b3a,3,Add all the ingredients in sequence and bring to a boil.
a29da715-9d6f-4026-adeb-aa6dcd0fc5c4,86efda84-5663-40bc-ab00-81ad7ff89b3a,4,Reduce to low heat and cook until the rice is cooked.
85f04589-5536-4b02-a8a6-f680fe93e262,86efda84-5663-40bc-ab00-81ad7ff89b3a,5,Eat as is or add a couple of tbsp of Garlic-Yogurt sauce and enjoy!
2e9a1b60-fd0c-42a3-8f16-4bcb2816c957,86efda84-5663-40bc-ab00-81ad7ff89b3a,6,Garlic-Yogurt Sauce: 1 cup of plain yogurt 2-4 minced garlic (depending on how much garlic you prefer) salt to taste Method: Combine all the ingredients and serve over your meal.
a114ff9e-8030-4410-a60a-20a6ad012c3d,4f8a27cb-565e-4133-ae42-c1ceaac2171d,1,"Fry the beef in a nonstick pan, and when finished, drain off the fat and set it aside Place the potatoes in a medium sized mixing bowl, mash them, or if using the instant, follow the directions on the box."
8784e081-b567-495b-9362-47dab8f30d86,4f8a27cb-565e-4133-ae42-c1ceaac2171d,2,Add the milk and whip them until creamy.
4d74fe61-f3aa-49f6-a100-0856a7aa2da0,4f8a27cb-565e-4133-ae42-c1ceaac2171d,3,"In a medium sized baking dish, place a layer of the whipped potatoes about an inch thick. Add all of the ground beef for the second layer. Add half of the cheese for the third layer. Use the rest of the potatoes for the fourth layer. Add the rest of the cheese on top."
dd71e69e-1b44-4e77-bed3-86bf1112339e,4f8a27cb-565e-4133-ae42-c1ceaac2171d,4,Place in oven and bake at 350°F until the cheese is melted and you see part of the potatoes golden brown.
c9f102cf-7fb5-4ea7-961d-ed2ab7e58812,4f8a27cb-565e-4133-ae42-c1ceaac2171d,5,Let it set for five minutes and then serve.
bbd4c019-cc17-4e34-845d-0e5d1bc59de8,499b55b3-52ae-4953-9574-08ee70673ca9,1,"Place thyme, parsley, and onion in a cheese cloth for easy removal after cooking."
19e54944-3ba4-4cda-bb96-e3bc4d8f1223,499b55b3-52ae-4953-9574-08ee70673ca9,2,Put ham into a large pot and cover with cold water.
6425721e-66d3-45ee-8726-f0eea5345a53,499b55b3-52ae-4953-9574-08ee70673ca9,3,Add all other ingredients except cabbage and bring to a boil.
047d435e-4e94-48db-83fb-11a3ba8fa61f,499b55b3-52ae-4953-9574-08ee70673ca9,4,Turn to simmer and cook until veggies are tender.
92ece5a4-19ed-4fbb-b6b6-e2b922d02266,499b55b3-52ae-4953-9574-08ee70673ca9,5,Remove the herb bag.
f90a72a4-f993-417b-9af1-96ecf92f617f,499b55b3-52ae-4953-9574-08ee70673ca9,6,"Add cabbage, simmer for 20 minutes."
0f2d2e48-f56a-4fc6-934d-2e8cd256c142,499b55b3-52ae-4953-9574-08ee70673ca9,7,or until cabbage is cooked.
2ffc8da8-9486-4924-b045-1da39ac7da1f,499b55b3-52ae-4953-9574-08ee70673ca9,8,Remove ham and cut in to pieces.
4dc12cce-91a1-429b-b3af-5cb72298104e,499b55b3-52ae-4953-9574-08ee70673ca9,9,Place on the center of a large platter.
e4b0e5a7-362a-4f1a-b256-b7cf6cf4be0e,499b55b3-52ae-4953-9574-08ee70673ca9,10,Strain the cabbage and season it with pepper.
84073e01-a87f-49d4-8235-bb18a4616c80,499b55b3-52ae-4953-9574-08ee70673ca9,11,"Surround the ham with the cabbage, carrots, and potatoes."
6015190f-1e3e-4b08-b02e-7779b88e3c2a,499b55b3-52ae-4953-9574-08ee70673ca9,12,EAT!
5bc614c1-a7c7-4e87-b5b3-ec2bbc44e16b,03d3b464-ceaa-4212-8f58-59555a50aa7f,1,On stove in small pot melt butter and add flour slowly to thicken it.
ce83e5e5-ee23-4bf8-9d87-b322979ebf49,03d3b464-ceaa-4212-8f58-59555a50aa7f,2,When it is almost like a paste add the milk and stir.
fa1aa34c-b409-4bf8-b473-f15981f5a8a7,03d3b464-ceaa-4212-8f58-59555a50aa7f,3,Continue stirring on low heat until the mixture thickens.
c492e9a5-3acb-4bbe-ab83-c9bc7e84db58,03d3b464-ceaa-4212-8f58-59555a50aa7f,4,Add the drained can of peas and stir for a few more minutes.
1311da80-cef2-4119-bec5-2a6df8712d0d,03d3b464-ceaa-4212-8f58-59555a50aa7f,5,"Pour hot mixture over a buttered slice of toasted bread, add salt& pepper to taste."
2c69370c-dfa7-4d8d-b70b-666ff71bc407,03d3b464-ceaa-4212-8f58-59555a50aa7f,6,Use a knife and fork to slice and eat your meal and enjoy.
6d90576f-6ce0-4538-8e2d-c79222436e91,714afb37-48bc-4418-8dab-b08f0845e0b4,1,Combine all ingredients.
eafc27ea-ad02-488b-8b0d-c0f5cd12f84e,714afb37-48bc-4418-8dab-b08f0845e0b4,2,Mix well.
41365da2-6719-435c-a933-01b6c55fd85f,714afb37-48bc-4418-8dab-b08f0845e0b4,3,Cover and chill thoroughly.
bedf8a45-1d37-49f9-8d1b-170d86dd162f,714afb37-48bc-4418-8dab-b08f0845e0b4,4,"Serve over salad greens, as a dip, or a garnish with Mexican foods."
fdf60d70-4974-4fb6-bfd2-d98e7dff722b,e7322dbc-5342-459d-9799-b49b036099b8,1,Peel the Mango and dice into 1/2 inch cubes (work over a bowl so you do not lose any juice).
f734f5b5-849e-45c9-b6ec-ee0d644a0d51,e7322dbc-5342-459d-9799-b49b036099b8,2,Stir in Yogurt.
c88529cc-f74d-474c-8f1c-2469ead7ec4c,e7322dbc-5342-459d-9799-b49b036099b8,3,"Transfer to a serving bowl, sprinkle with the Garam Masala and a very few drops of oil."
242bc1d8-ddcb-4df5-8bf3-16496abbea4c,e7322dbc-5342-459d-9799-b49b036099b8,4,Serve.
ed6fe669-d7e1-470a-a8a7-5e670f976bfe,46f3f7a1-10f2-4b38-972c-f51793061642,1,"Use oil to cook meats starting with chicken (cook fully), then sausage, last shrimp."
28c8e68a-9669-4e73-85d9-b073aeef37d0,46f3f7a1-10f2-4b38-972c-f51793061642,2,"Cook until shrimp is almost pink and season with chili pepper, black pepper and chopped veggies."
047be1fa-d8f8-4d6d-92b7-ed20d9f978b3,46f3f7a1-10f2-4b38-972c-f51793061642,3,"Follow directions on back of Zatarain's box, mix in stewed tomatoes."
d0df771c-d168-45a4-a964-76efcf6dcbbb,46f3f7a1-10f2-4b38-972c-f51793061642,4,Cook until rice is tender.
5500c6a2-fcf1-44a6-a3e8-f63c41b0d2a3,3a98bd75-6400-45eb-a820-16f229a373fc,1,Put ice in blender.
ef7d11d8-546e-4995-b385-f0ce1ba0b933,3a98bd75-6400-45eb-a820-16f229a373fc,2,Add watermelon.
7da6c6f9-f193-408a-962e-966393ad480a,3a98bd75-6400-45eb-a820-16f229a373fc,3,Add guava juice.
208f5a74-684b-4fb5-b23a-95fc23fb8b9b,3a98bd75-6400-45eb-a820-16f229a373fc,4,Blend on highest speed for 5 second.
ad283140-84a5-4361-bc74-2db116d9f7d9,3a98bd75-6400-45eb-a820-16f229a373fc,5,and then on 2nd highest speed for 5 more seconds.
7233c215-2fc4-4725-8cd6-3897efed142b,c296d5dc-910e-4663-b557-e8eb1513fa28,1,Cream butter and sugar until light and fluffy.
b8911641-5856-4413-871f-fc74e3865b47,c296d5dc-910e-4663-b557-e8eb1513fa28,2,"Add eggs one at a time, beating well after each addition."
74129c76-596b-4b89-abad-c0b6661338c2,c296d5dc-910e-4663-b557-e8eb1513fa28,3,Stir in flour; beat in lemon extract and 7Up.
684a4426-b649-436a-a660-69be7fab8551,c296d5dc-910e-4663-b557-e8eb1513fa28,4,Pour batter into well greased and floured 12 cup fluted mold.
601fbcd4-ba9d-4adc-a181-ed2187d9945c,c296d5dc-910e-4663-b557-e8eb1513fa28,5,Bake at 325 degrees for 60 minutes to an hour and 25 minutes.
5d72669a-8082-4b1c-94dd-8f8c1eee3792,c296d5dc-910e-4663-b557-e8eb1513fa28,6,Cool; dust with conf.
1a72cccc-a3f5-40b2-8e5e-8313b9570c9f,c296d5dc-910e-4663-b557-e8eb1513fa28,7,sugar if desired.
3728e458-2b02-49fc-a297-5d2e40a55b28,c584371c-0ff1-479c-a75f-6863bc4dcc77,1,"Mix together crisco, coco, salt and vanilla."
a739b811-aeb9-4fc5-97fc-52dc62b40be6,c584371c-0ff1-479c-a75f-6863bc4dcc77,2,Then stir in milk.
bbef1e05-78db-4f73-b738-bba936b9a115,c584371c-0ff1-479c-a75f-6863bc4dcc77,3,Add the peanut butter.
13b5b6e1-89a5-4c60-b856-34bdf3a65747,c584371c-0ff1-479c-a75f-6863bc4dcc77,4,Mix together well.
d1e4a50c-5e9f-4a8e-a7ba-5c43684c4158,c584371c-0ff1-479c-a75f-6863bc4dcc77,5,Add con.
6b4cef33-f0fc-4637-ae8d-0aebf31b4965,c584371c-0ff1-479c-a75f-6863bc4dcc77,6,sugar one cup at a time.
5a83d7f9-af45-41a9-8c5c-1509a7910578,c584371c-0ff1-479c-a75f-6863bc4dcc77,7,Use more milk if needed.
4cda3785-f5fe-49f4-8c3f-32a455cd3a40,c584371c-0ff1-479c-a75f-6863bc4dcc77,8,Is better if it is thick.
0f72c969-a4b8-4282-8459-76d4811d25e3,cf59bbc5-a93c-4627-88d7-1e2db31c4e76,1,Cut cucumbers in half lengthwise and remove seeds.
cfe1bcec-36d0-4310-9412-3e8e8b56640c,cf59bbc5-a93c-4627-88d7-1e2db31c4e76,2,Slice the cucumbers thinly
d447e1fd-dd74-4239-8170-43bd4ef2609e,cf59bbc5-a93c-4627-88d7-1e2db31c4e76,3,"Place cucumbers, onions and chillies in a bowl"
53e5c10c-1102-41b6-911b-41ee6f2dbf36,cf59bbc5-a93c-4627-88d7-1e2db31c4e76,4,Combine remaining ingredients (except the peanuts) and drizzle over the salad
e81078cc-0737-482a-bc83-ba7698d029bb,cf59bbc5-a93c-4627-88d7-1e2db31c4e76,5,"Toss well, (at this point you may place the salad in the fridge for an hour or so but I like to finish it and serve at once)"
7169d0bf-98c8-4878-8d5c-fc6a9b60d972,cf59bbc5-a93c-4627-88d7-1e2db31c4e76,6,Garnish with the peanuts & serve.
12b20731-0382-49aa-9e4c-aa079d402425,4b20f679-033b-4910-acab-b4aa78a70e26,1,Place chicken breasts in the crock pot.
f28fe5ac-8f20-4aa7-90e8-c333928bee8d,4b20f679-033b-4910-acab-b4aa78a70e26,2,Mix the undiluted soups together with the garlic powder and pour over chicken.
4013396e-26aa-449c-9aba-2d27a2500ca6,4b20f679-033b-4910-acab-b4aa78a70e26,3,"Cover and cook on low 6-8 hours , until chicken is tender."
fe0eacc8-5ba8-4e79-bff6-874a9584e56e,4b20f679-033b-4910-acab-b4aa78a70e26,4,Serve with the delicious sauce over rice or noodles.
4c890dde-ab1b-4199-996d-61a170d6c62a,c98e84e0-71f4-4ee3-b2fb-8b5cec38f91c,1,"Cream butter and sugar, add egg and soda thats been dissolved in the milk, then add bananas and dry ingredients and vanilla essence."
a00fc699-121c-4e42-ba53-e9c7124c2daa,c98e84e0-71f4-4ee3-b2fb-8b5cec38f91c,2,Mix well.
a68b5042-63ca-4478-829c-8a70342e556c,c98e84e0-71f4-4ee3-b2fb-8b5cec38f91c,3,Bake in 8 inch square pan in moderate oven (350F or 180C) for 30-40 minutes or until skewer comes out dry.
4be178ca-6f93-4350-9fac-191cf382c7a3,c98e84e0-71f4-4ee3-b2fb-8b5cec38f91c,4,Ice with favourite icing.
785b2b56-5ca9-4a63-8b8a-5224df79c9e6,c98e84e0-71f4-4ee3-b2fb-8b5cec38f91c,5,I use a chocolate butter icing.
3e7febf0-a6b6-478e-8ec5-26e7ab7fac93,e90a5c56-c85e-4845-ab70-7b519c6c5818,1,"In a bowl, combine the first 8 ingredients; transfer to a slow cooker."
616074f4-3193-4dc7-b4b0-f7deee8a7a32,e90a5c56-c85e-4845-ab70-7b519c6c5818,2,"Cover and cook on high for 2 hours or until heated through, stirring once or twice."
64a268e9-422f-422f-8e91-43b80ffd8154,e90a5c56-c85e-4845-ab70-7b519c6c5818,3,Serve with chips and salsa.
84211f5a-ce17-4eea-8dd6-eaa4eb1ac686,e63e41a4-466f-4235-820a-c049a1087753,1,"Cook flour, salt, cream of tartar and water slowly, stirring until'dough' comes away from sides of pot."
07c5f2f5-d557-4b49-a6ed-bc8e67ed73cc,e63e41a4-466f-4235-820a-c049a1087753,2,"Add colouring and oil, turn onto table and knead the colouring and oil in."
cc55fb33-4ba2-4d39-9c59-276797fc3e50,e63e41a4-466f-4235-820a-c049a1087753,3,Lasts for ages in an air tight container.
48eb142c-5ea8-427f-bcd4-e4bbcbc67b32,49ce585b-631a-4c78-8ac6-f75aa6ddac97,1,Preheat oven to a hot 220C degrees.
ac5866ad-10b2-492a-9922-888a0c3315ea,49ce585b-631a-4c78-8ac6-f75aa6ddac97,2,Line a 13x11 oven tray with foil; grease the foil.
63b70c7f-e34a-4a94-8f98-58748c2ec2cd,49ce585b-631a-4c78-8ac6-f75aa6ddac97,3,Remove mushroom stalks from the caps; chop finely.
d579b38e-a859-4990-a944-f1f6f70e54f0,49ce585b-631a-4c78-8ac6-f75aa6ddac97,4,Arrange caps on tray.
0a8ee6a2-3bdc-4e83-a390-74cc2b9920f2,49ce585b-631a-4c78-8ac6-f75aa6ddac97,5,"Heat oil in frying pan, add bacon."
505c631f-66eb-4cc3-b3a4-bf70814e243a,49ce585b-631a-4c78-8ac6-f75aa6ddac97,6,"Cook over medium heat for 3 minutes, stirring occasionally."
766b6814-82f3-4eed-8349-749b2cef8e6e,49ce585b-631a-4c78-8ac6-f75aa6ddac97,7,Add chopped mushroom stems.
5fd9fd3b-6bc0-4f8d-b5d7-2eb37b161009,49ce585b-631a-4c78-8ac6-f75aa6ddac97,8,Cook over high heat for 2 minutes.
f1d69394-a8f1-4b96-8529-57ede6abb484,49ce585b-631a-4c78-8ac6-f75aa6ddac97,9,Remove pan from heat.
523c2909-68dc-4308-ba37-ad798199b8b6,49ce585b-631a-4c78-8ac6-f75aa6ddac97,10,Transfer the mixture to a medium bowl.
4768b033-80e9-4ea3-b3c1-122ab3e4de6f,49ce585b-631a-4c78-8ac6-f75aa6ddac97,11,"Add breadcrumbs, garlic, onion, cheese,parsley and egg; using wooden spoon, stir until combined."
f00fd543-3b84-4e24-94a0-ed41c5eefaa2,49ce585b-631a-4c78-8ac6-f75aa6ddac97,12,Divide bacon and mushroom mix evenly into 10 portions.
71847d31-e461-4aac-b988-416f6d24895b,49ce585b-631a-4c78-8ac6-f75aa6ddac97,13,Press mix into each cap.
cd04cd4e-ba0f-4746-8d9f-9e2f0c2017f5,49ce585b-631a-4c78-8ac6-f75aa6ddac97,14,Bake for 12 minutes or until lightly golden.
cc321902-6464-4071-af64-57f749902952,52a72506-262e-48b5-8222-77e037097544,1,Combine the breadcrumbs and flour.
07fe18db-5d2b-4d83-928f-b6d980e532e4,52a72506-262e-48b5-8222-77e037097544,2,Lightly beat the egg whites with 8 teasp water.
a76d38e6-3d01-459e-8787-fe3f5cadbfb1,52a72506-262e-48b5-8222-77e037097544,3,Dip chicken in the egg white mix and then coat with the breadcrumb mix.
67467e8d-08c0-406c-b0b9-e9ede197d780,52a72506-262e-48b5-8222-77e037097544,4,Heat a little oil in frying pan and brown chicken for about 5mins each side.
82e2914f-0c70-4615-8c43-0edbc9a68c09,52a72506-262e-48b5-8222-77e037097544,5,Place chicken in an oven proof dish and place in oven at 180'C or 350'F.
4cf04a73-0401-41f2-b91b-8caf9d01e60e,52a72506-262e-48b5-8222-77e037097544,6,Bake for approx 15mins or until cooked through.
c1472155-9d80-49de-b4ca-4f3114be3a40,52a72506-262e-48b5-8222-77e037097544,7,While chicken is in oven make sauce.
a7da766a-1528-421a-9f20-c8a8e9afade9,52a72506-262e-48b5-8222-77e037097544,8,In a small saucepan melt butter and add flour.
ae75d1a9-755a-4179-8555-7a820f724877,52a72506-262e-48b5-8222-77e037097544,9,Cook 1min.
97c5b504-27fb-48ad-af13-b4fe76dade27,52a72506-262e-48b5-8222-77e037097544,10,over med heat.
17c909cc-cd96-479c-9a08-39323b1b701b,52a72506-262e-48b5-8222-77e037097544,11,Add milk and stir constantly until boiling.
f29816d0-c0dd-47a6-a3c4-fda10472a1e0,52a72506-262e-48b5-8222-77e037097544,12,Turn to low heat and simmer for 2mins still stirring.
3663effe-22c1-4211-a885-81440531e0f7,52a72506-262e-48b5-8222-77e037097544,13,Remove from heat and stir in 1/4cup cheese.
34fe3957-37fb-4a60-980d-f7f6229a64ab,52a72506-262e-48b5-8222-77e037097544,14,Place a chicken breast on each of 4 plates and pour over sauce.
95bc710c-7be1-41ae-b152-7a36354d87d6,52a72506-262e-48b5-8222-77e037097544,15,Sprinkle with remaining cheese.
ee9c1a1c-2560-4dba-9987-4eb38772f77f,52a72506-262e-48b5-8222-77e037097544,16,Garnish with parsley or paprika.
15158a89-d3db-4baf-8a27-df4270b6cf76,fbffedea-2ef4-44eb-8dfe-dd4b236d8320,1,Combine everything in a shallow dish.
25355286-29ee-4d79-a4fb-ba9f2baeeade,fbffedea-2ef4-44eb-8dfe-dd4b236d8320,2,Marinate the steaks for at least two hours.
333aced0-148c-47ba-b1ac-ff51e4625106,fbffedea-2ef4-44eb-8dfe-dd4b236d8320,3,(I like to tenderize them first.) Grill over a charcoal fire.
2078f0f6-001d-4e73-a924-75ab1c0d7d70,5b2ed616-6ccf-4846-905c-04e5e282bb75,1,"Melt butter in a pan, add onion, garlic and bacon."
2788568e-b7bd-42b4-8358-97af942189f3,5b2ed616-6ccf-4846-905c-04e5e282bb75,2,Cook until onion is tender and bacon is cooked.
2f9d2f16-7fc7-4dc1-84a0-86fad1232bb0,5b2ed616-6ccf-4846-905c-04e5e282bb75,3,"Add chicken livers and cook, stirring occasionally, for 5-10 minutes."
93e944c7-ec87-46fc-81f1-055be4a4cbaf,5b2ed616-6ccf-4846-905c-04e5e282bb75,4,Remove from heat.
b5f19fd1-8e66-4276-8bd5-788031d909f0,5b2ed616-6ccf-4846-905c-04e5e282bb75,5,"Stir in thyme, pepper, cream, brandy and melted butter."
90a7d8c4-d04d-4ca0-bc9b-465d36b65c6b,5b2ed616-6ccf-4846-905c-04e5e282bb75,6,Spoon mixture into a food processor or blender and process until smooth.
75d1fc7f-5370-44f8-8a3b-f7086e5ef9c3,5b2ed616-6ccf-4846-905c-04e5e282bb75,7,Pour into serving dishes.
352baace-0760-49d3-9834-7b2369d916e5,5b2ed616-6ccf-4846-905c-04e5e282bb75,8,-------Topping-------.
69c884c9-9c85-4826-b1f4-be3a5fd17f39,5b2ed616-6ccf-4846-905c-04e5e282bb75,9,Pour melted butter over pate.
b7e9a7fa-c464-4509-830a-9095e08ac158,5b2ed616-6ccf-4846-905c-04e5e282bb75,10,Sprinkle with chopped chives.
09a56a64-c2dc-4607-89fc-3f09833c532e,5b2ed616-6ccf-4846-905c-04e5e282bb75,11,Refrigerate pate overnight.
c878422e-6131-4985-8b5a-52c58b773eb0,5b2ed616-6ccf-4846-905c-04e5e282bb75,12,Stand at room temp 30 minutes before serving.
a7ec0c8d-1199-4d84-a68f-d2364457b21d,5b2ed616-6ccf-4846-905c-04e5e282bb75,13,"Serve with toast, crackers or crusty french bread."
aafd397d-c36f-4115-9027-e242b9b9c0a5,f760f979-f50c-4b03-942b-c3a4850f5c0e,1,"Cream butter and sugar, add egg and instant pudding."
3d6bc8a6-89f6-477f-a1ab-69e6e3674bfb,f760f979-f50c-4b03-942b-c3a4850f5c0e,2,"Beat well, add sifted flour and baking powder."
28840cf7-ed51-42b8-94bd-5abccf4dab88,f760f979-f50c-4b03-942b-c3a4850f5c0e,3,"Roll into small balls, flatten with fork on a cold greased tray."
131e1046-4dfc-456f-ba4c-af057d0c91a3,f760f979-f50c-4b03-942b-c3a4850f5c0e,4,Bake 180°C degrees for 15-20 minutes.
960bfc88-23c8-4bf1-9be8-a52cde579bcc,f760f979-f50c-4b03-942b-c3a4850f5c0e,5,"You may add sultanas, cherries or nuts if wished."
87b09b85-2e6f-4cc1-9de1-0859797bc85b,f760f979-f50c-4b03-942b-c3a4850f5c0e,6,Ice if desired.
5e0cc830-73ef-4f00-a6c3-ba12d4ed943b,b04915aa-89da-47f1-917f-958615bb7bc6,1,Cook parsnips in boiling salted water until almost tender.
f65ac90f-4df2-4edd-a432-3df6f5247da0,b04915aa-89da-47f1-917f-958615bb7bc6,2,Drain well.
1f6ad626-c321-46f8-a694-22cb8c15053e,b04915aa-89da-47f1-917f-958615bb7bc6,3,"When they are cool enough to handle, cut each one in half across its width, then quarter these halves lengthways."
b8e6ee6c-0a1d-49f3-ab2a-68ac0ff6bea6,b04915aa-89da-47f1-917f-958615bb7bc6,4,"Heat butter in a frying pan and cook the parsnips and almonds gently, stirring and turning carefully until they are lightly flecked with brown."
d1757b3e-36e0-4fe4-9fc7-129b01d9ee48,b04915aa-89da-47f1-917f-958615bb7bc6,5,"Mix together the sugar and spice, sprinkle over the parsnips and stir to mix, then trickle over the lemon juice."
d064e5ea-eada-405f-9db7-76912debc26f,b04915aa-89da-47f1-917f-958615bb7bc6,6,Season to taste with salt and pepper and heat for 1 minute.
bfb64453-5bbd-437d-b0b1-7d08f153334a,b04915aa-89da-47f1-917f-958615bb7bc6,7,Serve sprinkled with chopped parsley.
f0b7651d-718f-4b33-84d5-60aaf9735446,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,1,Beat whites of eggs until stiff.
a53e05a3-9d5a-480d-a115-c3d8706fda0a,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,2,Add yolks and sugar.
4c1e01e0-d5d3-419e-b70b-3f95ce42dd47,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,3,Sift all flours together & fold into mixture.
b3c2e24e-dc47-46c8-be9e-ee8f261b61a9,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,4,Divide into 2 greased & lined sandwich tins
1fba96c0-21ec-4c0a-88ae-a60c6747b2af,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,5,preheat oven to 190c
71fac577-34fe-4aa3-9b26-447eb5134b32,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,6,place on middle shelf
9b8042aa-b308-4d19-a012-59542343c0ad,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,7,reduce heat to 170c & cook for 20 minutes
82c092e4-d667-4fc8-b553-e22d5c3eabb6,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,8,this is for fan forced oven.
2ef0a435-1996-4d7f-9ca2-8e3570216320,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,9,"for oven not fan forced, preheat to 200c then reduce to 180c."
4944f7a9-f954-45db-a4fa-4c96b8ff8888,c81568f2-a515-41cd-9beb-c1fbe1d7f83d,10,when cooked cool on rack fill with jam and fresh cream and enjoy.
4254989f-1135-473d-87fc-181fa0957d47,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,1,Rub the lamb with the cut side of the garlic cloves.
438e5fd5-335a-4200-a9b7-76a871bca605,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,2,Discard garlic.
89bdc980-e0e4-495b-aee7-f1de4927b96f,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,3,"In a mortar with pestle, crush fennel, cumin, and coriander seeds."
51ad9f6b-41f5-4837-9f9c-a516ad93149e,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,4,"(Or, place seeds in a heavy weight plastic bag; use rolling pin to crush the seeds) In a small bowl combine crushed seeds with Olive Oil and salt Using your hands rub the lamb with the crushed seed mixture Place lamb on BBQ over medium heat."
6dd48eef-133b-4401-8086-6d652ff12cdd,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,5,Cook 15-20 minutes (for medium-rare) turning occasionally.
47ae5c6a-924b-44c3-a781-3259e36bc5f7,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,6,Or cook until it reaches your preferred doneness.
1b020e7e-a2f9-4594-ab80-524bcc2b8284,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,7,Thickness of butterflied lamb will vary throughout: cut off sections of lamb as they are cooked to your liking and keep warm.
fe87333f-b0dd-475d-a949-3183f9bf72b8,e6ff4666-5d9b-439e-bdfa-31e3b83165a5,8,If desired serve with lemon wedges.
6dd1d382-a55d-4500-baaa-8ba8b8dab3f1,43271702-553e-4781-a96a-d8a71f981e74,1,"Place chicken, tomatoes and mushrooms in a 9x13 inch baking dish."
9c6fa254-dc6a-4413-b50a-a5baad2941ac,43271702-553e-4781-a96a-d8a71f981e74,2,"Combine dressing, soup mix, oregano and bay leaves."
1b801243-9ca1-4525-86dc-db435b1b8736,43271702-553e-4781-a96a-d8a71f981e74,3,Pour sauce over chicken and vegetables and bake 1-1 1/4 hours at 350°F.
8179f35e-1af7-4332-ab78-21c9fd4797ac,75a11fff-c40d-4372-9633-d2c6b7cf08a5,1,"In a mixing bowl, combine milk and pudding mix; beat on low speed for 2 minutes (mixture will be thick)."
8b534bca-35d4-4681-99e4-e410e6882821,75a11fff-c40d-4372-9633-d2c6b7cf08a5,2,"In another bowl, beat cream cheese until light and fluffy, about 3 minutes."
8820b0ed-d5a9-46a9-8b08-2b2d3e5b3fde,75a11fff-c40d-4372-9633-d2c6b7cf08a5,3,Gradually beat in lemonade concentrate.
8889118e-3c4b-4856-8d5c-90572f51f011,75a11fff-c40d-4372-9633-d2c6b7cf08a5,4,Gradually beat in pudding mixture.
d207c307-ee0d-4a5c-b06b-e8eebc81df28,75a11fff-c40d-4372-9633-d2c6b7cf08a5,5,Pour into crust.
8bd7c946-05f0-4b0b-81ff-f2ac9e326c7f,75a11fff-c40d-4372-9633-d2c6b7cf08a5,6,Cover and refrigerate for at least 4 hours.
24ff7964-ed64-4d66-b9e8-c0cc83673e8a,80c45cce-be2f-440a-8daf-49c6d6d550fa,1,"Fill a glass with ice, add syrup, soda water and half-and-half or milk."
a40cf19f-9124-4121-be9c-820a43709f79,80c45cce-be2f-440a-8daf-49c6d6d550fa,2,Stir to combine flavors.
38889b7b-c29b-4c4e-a7b8-8ef64bebf772,80c45cce-be2f-440a-8daf-49c6d6d550fa,3,Top with whipped cream if desired.
